account_id,customer_id,account_type,balance
108696,4363,Salary,292691
108697,4363,Salary,516605
108698,4363,Savings,216731
108699,4364,Current,724176
108700,4364,Salary,349160
108701,4365,Current,825942
108702,4365,Current,132307
108703,4366,Salary,199711
108704,4366,Salary,829633
108705,4367,Current,703177
108706,4367,Savings,757209
108707,4367,Current,39280
108708,4368,Current,827154
108709,4369,Salary,844073
108710,4369,Savings,248344
108711,4369,Current,329027
108712,4370,Current,619430
108713,4371,Savings,315644
108714,4372,Savings,498086
108715,4373,Savings,728281
108716,4373,Savings,442489
108717,4373,Current,399066
108718,4374,Current,717655
108719,4375,Current,842836
108720,4375,Savings,440756
108721,4375,Current,26433
108722,4376,Savings,375703
108723,4376,Current,607934
108724,4377,Savings,296581
108725,4377,Savings,441775
108726,4377,Current,50198
108727,4378,Salary,775980
108728,4379,Salary,101271
108729,4379,Savings,31166
108730,4379,Salary,779251
108731,4380,Salary,609529
108732,4381,Savings,942223
108733,4381,Savings,247662
108734,4381,Savings,799155
108735,4382,Salary,32345
108736,4383,Salary,927383
108737,4383,Current,494594
108738,4383,Salary,73368
108739,4384,Savings,672807
108740,4384,Salary,395053
108741,4385,Current,23998
108742,4386,Salary,242008
108743,4387,Current,104021
108744,4387,Salary,949264
108745,4387,Savings,922158
108746,4388,Salary,217679
108747,4389,Current,959966
108748,4389,Savings,957050
108749,4390,Current,525262
108750,4391,Savings,439515
108751,4391,Salary,521614
108752,4391,Savings,742197
108753,4392,Savings,515730
108754,4392,Savings,960203
108755,4393,Salary,985858
108756,4393,Salary,256927
108757,4394,Current,584769
108758,4394,Current,718707
108759,4395,Salary,202895
108760,4396,Savings,554664
108761,4397,Salary,637031
108762,4397,Current,752204
108763,4397,Salary,962675
108764,4398,Salary,961560
108765,4399,Current,18966
108766,4399,Salary,475943
108767,4400,Salary,72020
108768,4400,Current,520723
108769,4401,Savings,336679
108770,4401,Salary,844636
108771,4401,Savings,89098
108772,4402,Savings,524076
108773,4402,Salary,890605
108774,4402,Salary,270134
108775,4403,Savings,428987
108776,4403,Salary,852219
108777,4403,Current,62602
108778,4404,Salary,657819
108779,4404,Current,999841
108780,4404,Savings,14149
108781,4405,Current,456778
108782,4406,Salary,632613
108783,4407,Savings,297654
108784,4407,Savings,436495
108785,4407,Salary,647024
108786,4408,Savings,828370
108787,4408,Savings,195489
108788,4408,Salary,798970
108789,4409,Current,476149
108790,4409,Savings,980228
108791,4409,Current,253964
108792,4410,Current,293159
108793,4411,Salary,868832
108794,4412,Current,662660
108795,4412,Current,445389
108796,4412,Salary,689572
108797,4413,Savings,855025
108798,4413,Salary,221419
108799,4414,Current,329476
108800,4415,Salary,685097
108801,4415,Savings,522995
108802,4416,Salary,769193
108803,4416,Savings,194969
108804,4417,Salary,941637
108805,4418,Savings,988584
108806,4418,Current,701266
108807,4418,Salary,609648
108808,4419,Salary,535616
108809,4419,Salary,711906
108810,4420,Savings,248351
108811,4421,Current,774132
108812,4421,Savings,982481
108813,4421,Savings,831812
108814,4422,Savings,985929
108815,4422,Current,641510
108816,4423,Salary,315973
108817,4423,Savings,545754
108818,4424,Current,316335
108819,4425,Salary,138882
108820,4425,Current,534081
108821,4425,Salary,772331
108822,4426,Salary,761485
108823,4427,Salary,757406
108824,4427,Current,180036
108825,4428,Salary,39629
108826,4428,Savings,540461
108827,4428,Savings,978040
108828,4429,Savings,817845
108829,4430,Savings,40772
108830,4431,Salary,424959
108831,4431,Savings,349036
108832,4431,Salary,97894
108833,4432,Current,533104
108834,4432,Savings,664339
108835,4432,Salary,876027
108836,4433,Salary,311296
108837,4434,Current,197991
108838,4434,Salary,554110
108839,4435,Current,256214
108840,4436,Salary,526233
108841,4436,Salary,985888
108842,4436,Salary,637312
108843,4437,Current,793113
108844,4438,Savings,300170
108845,4438,Savings,615891
108846,4438,Savings,31702
108847,4439,Current,208460
108848,4440,Savings,179839
108849,4441,Salary,888441
108850,4442,Savings,346510
108851,4443,Salary,897047
108852,4443,Savings,648258
108853,4444,Current,549924
108854,4444,Current,599397
108855,4444,Current,610161
108856,4445,Salary,937737
108857,4445,Savings,487214
108858,4445,Current,611365
108859,4446,Savings,709087
108860,4447,Savings,831087
108861,4448,Salary,241731
108862,4449,Savings,742667
108863,4449,Savings,139681
108864,4449,Current,721976
108865,4450,Current,215781
108866,4450,Savings,145876
108867,4451,Savings,717189
108868,4452,Salary,38663
108869,4452,Current,971889
108870,4453,Savings,353745
108871,4453,Savings,683228
108872,4454,Salary,949290
108873,4455,Current,715341
108874,4456,Current,435957
108875,4456,Current,188702
108876,4456,Savings,979794
108877,4457,Savings,884597
108878,4457,Salary,580672
108879,4457,Current,744791
108880,4458,Salary,998272
108881,4459,Savings,845536
108882,4459,Savings,517661
108883,4459,Savings,590555
108884,4460,Savings,619142
108885,4461,Savings,844738
108886,4461,Savings,474501
108887,4462,Current,74397
108888,4462,Current,153572
108889,4462,Salary,61694
108890,4463,Salary,268434
108891,4463,Salary,190331
108892,4463,Salary,340403
108893,4464,Current,28389
108894,4464,Current,822649
108895,4464,Salary,941504
108896,4465,Salary,937153
108897,4465,Salary,327280
108898,4465,Salary,313951
108899,4466,Salary,127721
108900,4467,Savings,570103
108901,4467,Current,418190
108902,4468,Salary,257848
108903,4469,Salary,934539
108904,4469,Savings,40247
108905,4470,Savings,340556
108906,4470,Savings,763943
108907,4471,Savings,128066
108908,4472,Current,968907
108909,4472,Savings,777881
108910,4473,Salary,673194
108911,4474,Current,302946
108912,4475,Salary,506895
108913,4476,Current,601603
108914,4476,Current,352806
108915,4476,Salary,90690
108916,4477,Current,177748
108917,4477,Salary,833751
108918,4478,Salary,42605
108919,4478,Current,895278
108920,4479,Savings,442333
108921,4479,Salary,751734
108922,4480,Salary,989950
108923,4480,Savings,519050
108924,4480,Salary,343011
108925,4481,Salary,22344
108926,4481,Savings,405135
108927,4481,Savings,900793
108928,4482,Current,144262
108929,4482,Savings,180419
108930,4482,Savings,333749
108931,4483,Salary,24368
108932,4483,Savings,827633
108933,4483,Salary,551371
108934,4484,Salary,78661
108935,4484,Savings,516975
108936,4484,Salary,90694
108937,4485,Current,846670
108938,4485,Savings,146455
108939,4485,Salary,507965
108940,4486,Current,446369
108941,4487,Current,351677
108942,4487,Savings,677691
108943,4487,Current,798753
108944,4488,Current,76819
108945,4488,Current,865796
108946,4488,Salary,234096
108947,4489,Savings,169515
108948,4489,Salary,198696
108949,4489,Salary,437617
108950,4490,Current,70225
108951,4490,Savings,417479
108952,4491,Current,140157
108953,4491,Savings,251233
108954,4492,Salary,376486
108955,4492,Current,462439
108956,4493,Savings,874093
108957,4493,Savings,167920
108958,4494,Salary,467515
108959,4494,Salary,529342
108960,4494,Savings,370239
108961,4495,Savings,892974
108962,4495,Salary,102169
108963,4495,Current,917252
108964,4496,Current,694090
108965,4496,Current,901070
108966,4497,Salary,792876
108967,4497,Current,755877
108968,4497,Savings,163122
108969,4498,Salary,71389
108970,4498,Savings,764194
108971,4499,Current,634475
108972,4500,Salary,506373
108973,4500,Current,643700
108974,4501,Current,515666
108975,4502,Savings,911645
108976,4503,Savings,665551
108977,4504,Current,740538
108978,4504,Current,224944
108979,4505,Current,128924
108980,4505,Salary,136043
108981,4505,Salary,330852
108982,4506,Current,613204
108983,4506,Salary,503103
108984,4507,Salary,288874
108985,4508,Salary,617671
108986,4508,Salary,95531
108987,4509,Savings,936998
108988,4509,Savings,206853
108989,4509,Current,583153
108990,4510,Current,491129
108991,4510,Current,409566
108992,4510,Current,579518
108993,4511,Current,9144
108994,4511,Current,398215
108995,4512,Current,856530
108996,4512,Salary,715785
108997,4512,Salary,162920
108998,4513,Current,200956
108999,4513,Current,60939
109000,4513,Savings,805900
109001,4514,Savings,926115
109002,4514,Savings,870789
109003,4515,Current,675476
109004,4516,Savings,980778
109005,4516,Current,403405
109006,4517,Savings,111181
109007,4517,Savings,129189
109008,4517,Current,188085
109009,4518,Salary,136492
109010,4519,Current,879452
109011,4520,Current,756090
109012,4520,Current,740093
109013,4520,Savings,13531
109014,4521,Salary,640891
109015,4522,Salary,447671
109016,4523,Current,291413
109017,4524,Current,651226
109018,4524,Current,164033
109019,4525,Savings,894046
109020,4525,Savings,967940
109021,4526,Savings,30512
109022,4527,Savings,416004
109023,4527,Savings,71167
109024,4527,Salary,341238
109025,4528,Salary,528221
109026,4528,Salary,753752
109027,4529,Current,369964
109028,4529,Savings,261523
109029,4530,Savings,966456
109030,4530,Salary,343988
109031,4530,Salary,175390
109032,4531,Savings,76169
109033,4531,Salary,521904
109034,4532,Savings,286155
109035,4532,Current,309479
109036,4532,Current,718727
109037,4533,Current,330636
109038,4533,Salary,578954
109039,4534,Savings,789070
109040,4535,Savings,324520
109041,4535,Savings,210335
109042,4536,Current,931954
109043,4536,Salary,141761
109044,4536,Current,952471
109045,4537,Savings,829178
109046,4538,Salary,388141
109047,4538,Current,195340
109048,4539,Current,177412
109049,4539,Current,235526
109050,4539,Current,963497
109051,4540,Salary,441845
109052,4540,Salary,271623
109053,4540,Savings,149521
109054,4541,Salary,228116
109055,4542,Current,95882
109056,4543,Salary,462500
109057,4543,Savings,145991
109058,4544,Current,298053
109059,4544,Savings,519552
109060,4545,Current,357452
109061,4545,Savings,598343
109062,4546,Savings,475330
109063,4547,Salary,705787
109064,4548,Savings,462457
109065,4549,Savings,463539
109066,4549,Current,353932
109067,4550,Salary,301584
109068,4550,Current,821462
109069,4551,Current,544821
109070,4551,Savings,878177
109071,4551,Savings,952013
109072,4552,Current,259565
109073,4552,Current,895436
109074,4553,Salary,716537
109075,4553,Current,821028
109076,4554,Current,609359
109077,4554,Savings,565681
109078,4554,Current,102458
109079,4555,Savings,538718
109080,4555,Current,268800
109081,4556,Current,362589
109082,4556,Current,704387
109083,4556,Savings,205118
109084,4557,Savings,320346
109085,4557,Current,838452
109086,4557,Salary,392724
109087,4558,Savings,915427
109088,4558,Current,934700
109089,4559,Savings,717087
109090,4559,Salary,179004
109091,4559,Current,971133
109092,4560,Salary,243446
109093,4560,Savings,726623
109094,4561,Current,755643
109095,4561,Current,365527
109096,4562,Current,883785
109097,4563,Current,249220
109098,4563,Salary,247904
109099,4564,Salary,649120
109100,4564,Savings,101787
109101,4565,Current,366021
109102,4565,Salary,821346
109103,4566,Current,83474
109104,4566,Savings,237923
109105,4567,Salary,850679
109106,4568,Current,157284
109107,4568,Current,329201
109108,4569,Savings,693990
109109,4569,Savings,820828
109110,4570,Salary,624345
109111,4571,Savings,980685
109112,4571,Salary,635748
109113,4572,Current,899527
109114,4573,Savings,463538
109115,4573,Current,726527
109116,4573,Savings,122572
109117,4574,Current,792173
109118,4575,Savings,742127
109119,4576,Current,308306
109120,4576,Savings,377032
109121,4577,Savings,326400
109122,4577,Current,841041
109123,4578,Salary,827299
109124,4579,Current,864620
109125,4580,Salary,483914
109126,4580,Current,959150
109127,4580,Salary,140861
109128,4581,Salary,262137
109129,4581,Current,754591
109130,4582,Salary,978746
109131,4583,Current,947321
109132,4583,Savings,719008
109133,4584,Savings,108473
109134,4585,Savings,584698
109135,4585,Savings,332794
109136,4586,Salary,195653
109137,4587,Savings,894350
109138,4587,Salary,316834
109139,4587,Current,907300
109140,4588,Current,541314
109141,4589,Current,533149
109142,4590,Current,378641
109143,4590,Salary,885871
109144,4591,Savings,553030
109145,4592,Savings,595283
109146,4593,Current,405460
109147,4593,Current,647462
109148,4594,Current,143093
109149,4595,Salary,727154
109150,4595,Current,201450
109151,4595,Salary,128214
109152,4596,Current,7011
109153,4596,Current,332636
109154,4597,Current,818119
109155,4597,Savings,29388
109156,4598,Savings,117699
109157,4598,Savings,159754
109158,4598,Current,653684
109159,4599,Savings,881743
109160,4599,Salary,56465
109161,4600,Salary,603853
109162,4600,Salary,639058
109163,4600,Salary,680362
109164,4601,Savings,68466
109165,4601,Current,461270
109166,4602,Current,939575
109167,4602,Current,376283
109168,4603,Current,747270
109169,4603,Savings,239200
109170,4604,Savings,585088
109171,4605,Salary,835932
109172,4605,Salary,142995
109173,4605,Salary,962747
109174,4606,Savings,825614
109175,4607,Savings,416980
109176,4607,Current,922870
109177,4607,Salary,101892
109178,4608,Current,483702
109179,4608,Salary,512390
109180,4608,Current,900139
109181,4609,Salary,319992
109182,4610,Current,839097
109183,4610,Current,449548
109184,4610,Savings,723182
109185,4611,Current,740862
109186,4611,Current,718525
109187,4611,Savings,702839
109188,4612,Savings,438515
109189,4612,Savings,116683
109190,4612,Salary,598825
109191,4613,Savings,744788
109192,4613,Savings,919589
109193,4614,Savings,240439
109194,4614,Savings,576321
109195,4615,Current,766880
109196,4615,Salary,208581
109197,4616,Current,518979
109198,4616,Salary,359351
109199,4617,Salary,923825
109200,4617,Current,282168
109201,4618,Current,708227
109202,4618,Savings,215730
109203,4618,Current,140476
109204,4619,Savings,352194
109205,4620,Salary,288201
109206,4620,Current,7258
109207,4621,Savings,95874
109208,4621,Savings,308342
109209,4622,Current,421411
109210,4623,Salary,997673
109211,4624,Current,305514
109212,4624,Savings,832375
109213,4625,Savings,735955
109214,4625,Salary,235200
109215,4626,Savings,362357
109216,4627,Current,999076
109217,4628,Savings,634567
109218,4628,Current,17920
109219,4628,Salary,152062
109220,4629,Savings,823110
109221,4629,Savings,487891
109222,4629,Salary,918398
109223,4630,Salary,283651
109224,4631,Salary,245046
109225,4631,Current,884778
109226,4632,Current,718043
109227,4633,Savings,862901
109228,4633,Savings,963032
109229,4634,Salary,523523
109230,4635,Current,853923
109231,4635,Savings,895992
109232,4635,Savings,105061
109233,4636,Savings,18505
109234,4636,Current,714259
109235,4637,Salary,411069
109236,4638,Salary,13229
109237,4638,Current,125434
109238,4638,Current,216461
109239,4639,Salary,843576
109240,4640,Current,524115
109241,4641,Salary,696659
109242,4642,Current,889045
109243,4642,Current,296534
109244,4642,Current,369674
109245,4643,Savings,719462
109246,4643,Salary,483545
109247,4644,Salary,619918
109248,4645,Current,257656
109249,4645,Savings,394573
109250,4646,Savings,493764
109251,4647,Current,260689
109252,4647,Current,33937
109253,4647,Salary,820601
109254,4648,Salary,162826
109255,4648,Current,26583
109256,4649,Current,607554
109257,4650,Current,860487
109258,4651,Savings,402651
109259,4651,Savings,304819
109260,4652,Salary,126073
109261,4652,Current,673723
109262,4653,Current,904367
109263,4653,Salary,52916
109264,4653,Current,264576
109265,4654,Savings,182909
109266,4655,Current,243991
109267,4655,Savings,310778
109268,4656,Current,152015
109269,4656,Salary,934817
109270,4656,Current,680621
109271,4657,Salary,389016
109272,4657,Salary,290586
109273,4658,Current,474679
109274,4659,Salary,416794
109275,4659,Savings,826184
109276,4659,Current,164238
109277,4660,Current,238338
109278,4660,Savings,122976
109279,4661,Savings,674743
109280,4662,Salary,513471
109281,4663,Current,23551
109282,4663,Salary,570711
109283,4663,Savings,810187
109284,4664,Savings,940878
109285,4665,Salary,84917
109286,4666,Current,460435
